ticker,miss_rate
GT,0.0098482055556445
HAL,0.0020816302541661
HBAN,0.0030332062991902
HBI,0.0424819716115123
HCA,0.0258403328113383
HCP,0.0274808054469071
HD,0.0021003307312955
HES,0.0061795054206721
HIG,0.0132522266925267
HL,0.0141992653140661
HLN,0.0236311431623931
HLT,0.0177715361460945
HMY,0.0481281504046502
HOG,0.019070037065013
HOLX,0.0415652833656584
HON,0.004818311507205
HOOD,0.0005879470847623
HP,0.0326109606167951
HPE,0.003602366102366
HPQ,0.0024358707209301
HRB,0.0215888993967759
HSBC,0.0351852527611541
HST,0.0060083082652915
HSY,0.045318201975839
HTZ,0.008301051466519
HUN,0.0309345604736666
HUT,0.0226567059647484
HWM,0.0106452521837137
IAG,0.0366121513786836
IBM,0.0021072766228006
IBN,0.0212195005491094
ICE,0.0499501517850141
INFY,0.0288281212432077
INTC,0.0008319040825812
INTU,0.0243800791831632
INVH,0.0269478719990665
IP,0.0082800369735147
IPG,0.0159237234252862
IQ,0.0045636481219303
ITUB,0.0057385406046482
ITW,0.0284441444071424
IVZ,0.0078677064405411
JBL,0.0369874065644018
JBLU,0.0081071240987442
JCI,0.0084616987513423
JD,0.0022484559620382
JEF,0.0456908494349252
JNJ,0.001797917301147
JNPR,0.007544929029304
JOBY,0.0151774988608591
JPM,0.0012689609480607
JWN,0.0125683235289403
K,0.0171258969550279
KBH,0.0188703843215199
KD,0.041725352112676
KDP,0.0254920252393723
KEY,0.0061952009232693
KGC,0.0071157427302678
KHC,0.0020443841872412
KIM,0.0267609170713983
KKR,0.0399494253911629
KLAC,0.0309792104124256
KMB,0.012699761168192
KMI,0.0070827434324366
KMX,0.0322316080807433
KO,0.0017695994357799
KR,0.004524981165948
KSS,0.0058682097231794
KVUE,0.0122630992196209
LAC,0.0228146853146853
LAZR,0.0031248987001198
LBTYA,0.0392195482977606
LEN,0.009080951693996
LESL,0.0478695556186331
LI,0.0009655494297132
LIN,0.0374234559981337
LLY,0.0046446642195756
LMND,0.0451173548055507
LMT,0.0254866131298721
LNC,0.017152077623009
LOW,0.0036230838689684
LPX,0.0419507711407153
LRCX,0.0192796576209787
LU,0.0130570536474595
LULU,0.0431476782307507
LUMN,0.0042503878091066
LUV,0.0042305822259979
LVS,0.0035777044076783
LYB,0.0107204491589774
LYFT,0.001710104588394
M,0.0022393855448947
MA,0.0198723713337022
MAR,0.0139409385502321
MAS,0.0116466571561383
MAT,0.0139526931358563
MBLY,0.0221460068593826
MCD,0.0027991942765853
MCHP,0.0138025550194752
MCK,0.0387703634838454
MDLZ,0.0019569912096601
MDT,0.0031010734073871
ME,0.0430979978925184
MET,0.0041814266861152
META,0.0005431607947758
MFA,0.0492611495929031
MFC,0.0402855369335816
MGM,0.0071462892587254
MGNI,0.0417321937321937
MLCO,0.0244601778830406
MMC,0.0175164697773574
MMM,0.0052954408236758
MNST,0.0298577160840132
MO,0.002332216647699
MOS,0.0050526958421694
MP,0.006692850528467
MPC,0.0042745831007112
MQ,0.0165409753645048
MRK,0.0022274939757748
MRNA,0.0180102405334603
MRO,0.0028622415994785
MRVL,0.0057453208734725
MS,0.0024349873728756
MSFT,0.0007207698184985
MT,0.0173178388960512
MTCH,0.0374839665757587
MTG,0.0218062120995081
MTTR,0.0481784970466727
MU,0.0017840255181368
MUR,0.0164329107025502
NAVI,0.0411287885891705
NEE,0.0084740091857529
NEM,0.0024743402738818
NET,0.0147365967365967
NFLX,0.0155908549323844
NI,0.0220409166439589
NIO,-0.000163101198604
NKE,0.0050475259268757
NLOK,0.0046817326541181
NLY,0.0033042066561619
NOK,0.0044835983383469
NOV,0.0046887989203778
NRG,0.0257692574841981
NSC,0.019968369478684
NTAP,0.0077377231367645
NTNX,0.026350956318383
NTR,0.012749987406176
NTRS,0.0491717782935455
NU,0.0019115269115269
NUE,0.0089388280678133
NVDA,0.0017188409978574
NVS,0.0195679271325465
NWL,0.0176185209525489
NWSA,0.0304849707096898
NXPI,0.0327352191698991
NYCB,0.010854254853306
O,0.0162989663488167
OGN,0.0369645550527903
OKE,0.034715565742863
OLPX,0.0425842992623815
OMC,0.0236272514038715
ON,0.0046382639442575
ONON,0.021663434604611
OPEN,-0.0001997576710219
ORCL,0.0018540187325351
ORI,0.049689633767846
OTIS,0.0224246745359
OTLY,0.0418145956607495
OVV,0.0049676446260886
OXY,0.00313473426622
PAAS,0.0301711789141956
PAGS,0.0310592185592185
PARA,0.0040100982449736
PATH,0.0033219291468933
PAYO,0.0468599605522682
PAYX,0.0146038562616445
PBF,0.0277020215905133
PBI,0.0495177948397369
PBR,0.0022064905366613
PBR.A,0.0156448562898645
PCAR,0.0174934949054557
PCG,0.0105844700551931
PDD,0.0032157733962787
PEAK,0.0072790085892682
PEG,0.0157100036866655
PEP,0.0024262533326921
PFE,0.0014816120879884
PFG,0.0301900502775684
PG,0.0022066563012593
PGR,0.0097652308178624
PHM,0.0075272091942231
PINS,0.0027496906864626
PK,0.0316139100058697
PLD,0.0139806521831657
PLTR,-0.0008679916574654
PM,0.0023517678473763
PNC,0.0111235780958639
PPG,0.0404405832411667
PPL,0.0107832294121104
PRU,0.0088800551396925
PSNY,0.0450256410256409
PSTG,0.0336191878297141
PSX,0.004500633647553
PTEN,0.009100527170245
PTON,0.0014712449176244
PWR,0.0482648628720726
PXD,0.021203669567912
PYPL,0.0008182293896579
QCOM,0.0010856962721934
QRTEA,0.0178898128898128
QRVO,0.0414649767410503
QS,0.0007486665381402
QSR,0.0439172423043391
RBLX,0.0013491558946104
RCL,0.026540785740619
RDN,0.0462541183211574
REAL,0.0470989836991571
RF,0.0075127831118662
RIG,0.0024838056680162
RIO,0.011172758617485
RITM,0.0372876691529541
RIVN,0.0
RKLB,0.0122600075291755
RKT,0.0158833538696239
RLX,0.0269163114809553
ROKU,0.0034805437443627
ROST,0.0159531098893466
RPRX,0.0429613975767821
RRC,0.0190969272444579
RSG,0.0486201719375297
RTX,0.0030105094146839
S,0.009931940487496
SABR,0.0446097583846466
SAN,0.0400564260654372
SBUX,0.0015051212592367
SCHW,0.0026813857002536
SE,0.0353003384094754
SFIX,0.0470684200118647
SFM,0.0483391608391607
SGFY,0.0461538461538461
SHEL,0.0103336312726874
SHLS,0.0297673628799456
SIRI,0.0014591715154332
SITC,0.0416444574251883
SLB,0.0024935750503577
SLM,0.0280067255149222
SM,0.0313810635916897
SNAP,0.0012097607034315
SNOW,0.0039673880099412
SNV,0.042997660316096
SO,0.0047857192470653
SOFI,-0.0007320531984209
SPG,0.0240156870288147
SPGI,0.0378047000437892
SPLK,0.0388112675080939
SPOT,0.0334838540299291
SPWR,0.0317450703277475
SQ,0.0066898295164443
SRE,0.0359497972333979
STAR,0.0410256410256409
STLD,0.0150044167502267
STNE,0.0213338768221432
STT,0.0115125480201537
STX,0.0076591811328214
STZ,0.043168181405314
SU,0.0046375877381463
SWKS,0.0164371850973226
SWN,0.0082933944571785
SYF,0.0166457374075624
SYK,0.0325853142481606
SYY,0.0078061134531232
T,0.0015191757879243
TAP,0.044480176686059
TCOM,0.0261511707800539
TD,0.044757733369833
TDC,0.0493157609000879
TECK,0.007033089336929
TEL,0.0292067416829062
TER,0.0216802645850363
TEVA,0.0043010752688171
TFC,0.0037127190897277
TGNA,0.0377272865529093
TGT,0.0031336656675269
THC,0.0349608091429304
TJX,0.0071483909575178
TLRY,0.0129293488286293
TME,0.0063635097770086
TMO,0.0295873606146579
TMUS,0.0112166523301426
TOL,0.0155827722866829
TOST,0.0066449369839199
TPR,0.0054547997859193
TRIP,0.0183868820411705
TROW,0.0344564305597854
TRV,0.0189770079650333
TS,0.0360786609789871
TSLA,0.0164056053172495
TSM,0.0033731788180186
TSN,0.0150383894080498
TT,0.0222041020754694
TTE,0.0244514621591033
TTWO,0.0465481590716014
TWLO,0.0147942411678675
TXN,0.002012705638461
TXT,0.033402792248385
U,0.0033539919795844
UA,0.0268912690684842
UAA,0.0260995762065916
UAL,0.0043112416620769
UBER,0.0009504676732983
UDR,0.0440561869192833
UNH,0.0041018160834789
UNM,0.0279614877031005
UNP,0.0081710399068182
UPS,0.0051292737268981
UPST,0.0063446783395632
URBN,0.0192513397556114
USB,0.0029733758635612
V,0.0024741791274857
VALE,0.0024070408267581
VFC,0.0353065008201495
VFS,0.0319163292847503
VIAV,0.0368210018031234
VLO,0.0024791489680008
VLTO,0.037057387057387
VOD,0.0117711489038848
VRTX,0.034221709080996
VST,0.0139827036868457
VTR,0.0418201441539637
VTRS,0.0036757445453097
VZ,0.0017535704553833
WBA,0.001253411503083
WBD,0.0070400359874044
WDAY,0.0440346396433508
WDC,0.0065451669952607
WELL,0.0160836938720637
WEN,0.0199983287972115
WFC,0.0022387142620524
WM,0.0146256021018829
WMB,0.0038645871736099
WMT,0.0017209781952436
WOLF,0.0358693193973289
WOOF,0.0266626340020835
WPM,0.0092883743968885
WRK,0.024571957427117
WSM,0.0410464973622868
WU,0.007587602425868
WY,0.0088955498207425
WYNN,0.0177451498976817
X,0.003145420253151
XEL,0.0164574884724916
XOM,0.001591677753378
XPEV,0.0001074594788215
XRX,0.0134771667174251
YMM,0.0259585979769465
YUM,0.0151639497544894
YUMC,0.0220039707683858
ZBH,0.0386878364814308
ZI,0.0140522875816992
ZIM,0.0262769502822552
ZION,0.0303027874396909
ZM,0.0049234182345663
ZS,0.0341671878257243
ZTO,0.0370578224116348
ZTS,0.0165002086521074
